id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca|productos_precio_lista|productos_precio_referencia|productos_cantidad_referencia|productos_unidad_medida_referencia|productos_precio_unitario_promo1|productos_leyenda_promo1|productos_precio_unitario_promo2|productos_leyenda_promo2
3|1|1539|7798024766110|1|PANINI GRIGLIATTI DE PECETO X 210G|1.00|unidad| |6380.00|6380.00|1|unidad||||
3|1|1539|0000000021480|0|PAÑUELOS DESCARTABLES CAJA X 75 UNID|1.00|unidad| |1690.00|1690.00|1|unidad||||
3|1|1539|7791070003482|1|PAÑUELOS DESCARTABLES X UNID|1.00|unidad| |510.00|510.00|1|unidad||||
3|1|1539|0000000021699|0|PAPAS McCain|210.00|gr| |175.00|833.33|1|kg||||
3|1|1539|7790250019589|1|Papel Higienico Higienol D/H 4 un|1.00|unidad| |450.00|450.00|1|unidad||||
3|1|1539|7790206009503|1|PARAGUITAS DE CHOCOLATE X 13 GR|1.00|unidad| |120.00|120.00|1|unidad||||
3|1|1539|5550000904907|1|PASAS DE UVA 100GR|100.00|gr| |47.00|470.00|1|kg||||
3|1|1539|7798024760781|1|PEBETE PECHUGA CRISPY X UN|1.00|unidad| |6160.00|6160.00|1|unidad||||
3|1|1539|0000000023575|0|PECHUGA GRILLE + BEBIDA|1.00|unidad| |400.00|400.00|1|unidad||||
3|1|1539|7798024760361|1|PECHUGA GRILLE C/VEGETAL DEL HUERTO X UN|1.00|unidad| |7840.00|7840.00|1|unidad||||
3|1|1539|0000077915481|1|PEPITOS ALFAJOR TRIPLE DE CHOCOLATE X 57GR|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|1539|7791813828365|1|PEPSI BLACK PET X 500CC|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|1539|7792860001114|1|PICO DULCE CHUPETIN X 14 GR.|1.00|unidad| |340.00|340.00|1|unidad||||
3|1|1539|0000000024145|0|PISTACHO X 100 GR|100.00|gr| |290.00|2900.00|1|kg||||
3|1|1539|7798031471120|1|POCHOCLO POPCORN MARLOMS DULCE 95G|95.00|gr| |195.00|2052.63|1|kg||||
3|1|1539|7798031471113|1|POCHOCLO POPCORN MARLOMS MANTECA 100G|100.00|gr| |195.00|1950.00|1|kg||||
3|1|1539|7791905004332|1|POLYANA JABON PINK 3 UNIDADES|1.00|unidad| |570.00|570.00|1|unidad||||
3|1|1539|7798304840493|1|Postre Frigor DDL/Crema 6x535gr|535.00|gr| |690.00|1289.72|1|kg||||
3|1|1539|7790895641183|1|POWERADE FRUTAS TROPICALES PET X 500CC|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1539|7790895640018|1|POWERADE MANZANA PET X 500CC|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1539|7790895640025|1|POWERADE MOUNTAIN BLAST PET X 500CC|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1539|7791519200021|1|PRIME PRESERVATIVO ANATOMICO CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|7791519200076|1|PRIME PRESERVATIVO ESPERMICIDA CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|7791519000676|1|PRIME PRESERVATIVO EXTRA LUBRICADO CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|7791519200045|1|PRIME PRESERVATIVO SUPERFINO CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|7791519200090|1|PRIME PRESERVATIVO TACHAS CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|7791519200069|1|PRIME PRESERVATIVO TEXTURADO CAJA X 3 UNID.|1.00|unidad| |3670.00|3670.00|1|unidad||||
3|1|1539|0000000020819|0|PRINGLES PAPAS FRITAS CREMA Y CEBOLLA TUBO X 40G|40.00|gr| |200.00|5000.00|1|kg||||
3|1|1539|0000000021927|0|PRINGLES PAPAS FRITAS CREMA Y CEBOLLA TUBO X 71G|1.00|unidad| |1110.00|1110.00|1|unidad||||
3|1|1539|0000000020820|0|PRINGLES PAPAS FRITAS ORIGINAL TUBO X 37G|37.00|gr| |200.00|5405.41|1|kg||||
3|1|1539|0000000021928|0|PRINGLES PAPAS FRITAS ORIGINAL TUBO X 67G|1.00|unidad| |1110.00|1110.00|1|unidad||||
3|1|1539|0000000020821|0|PRINGLES PAPAS FRITAS QUESO TUBO X 37G|37.00|gr| |200.00|5405.41|1|kg||||
3|1|1539|0000000021929|0|PRINGLES PAPAS FRITAS QUESO TUBO X 71G|1.00|unidad| |1110.00|1110.00|1|unidad||||
3|1|1539|7790513005557|1|PROTEINA DE SOJA ORGÁNICA X 200 GR|200.00|gr| |325.00|1625.00|1|kg||||
3|1|1539|7792170000647|1|QUAKER AVENA INSTANTANEA X 400 GR|1.00|unidad| |180.00|180.00|1|unidad||||
3|1|1539|7792170000661|1|QUAKER AVENA TRADICIONAL X 300 GR|1.00|unidad| |110.00|110.00|1|unidad||||
3|1|1539|7790742167101|1|Queso LS Finlandia Chef Fetas Cheddar 150gr|1.00|unidad| |685.00|685.00|1|unidad||||
3|1|1539|0000000023877|0|Queso LS Finlandia Chef Fetas Danbo 150gr|150.00|gr| |685.00|4566.67|1|kg||||
3|1|1539|0000000023208|0|QUESO VERONICA|1.00|unidad| |460.00|460.00|1|unidad||||
3|1|1539|0045011111111|1|RED BULL ENERGY DRINK LATA X 250 CC|1.00|unidad| |3190.00|3190.00|1|unidad||||
3|1|1539|0000090435225|1|RED BULL ENERGY DRINK LATA X 355 CC|1.00|unidad| |4400.00|4400.00|1|unidad||||
3|1|1539|9002490232054|1|RED BULL ENERGY DRINK SUGAR FREE LATA X 250CC|1.00|unidad| |3190.00|3190.00|1|unidad||||
3|1|1539|7622201142223|1|RHODESIA CHOCO OBLEA RELLENA CUBIER C/CHOCO X 22G|1.00|unidad| |62.00|62.00|1|unidad||||
3|1|1539|7790580327415|1|ROCKLETS CONFITES DE CHOCOLATE PAQ. X 40 GR|1.00|unidad| |1445.00|1445.00|1|unidad||||
3|1|1539|7790580327613|1|ROCKLETS NARANJA MANI C/CHOCOLATE CONFITADO X 40G|1.00|unidad| |1450.00|1450.00|1|unidad||||
3|1|1539|7798024760507|1|ROLL CHICKEN CAESAR X 210GR|1.00|unidad| |6380.00|6380.00|1|unidad||||
3|1|1539|7798162980461|1|ROLL INTEGRAL VEGETARIANO 230 GR X UN|1.00|unidad| |7260.00|7260.00|1|unidad||||
3|1|1539|7798162980508|1|ROLL MEDITERRANEO 230 GR X UN|1.00|unidad| |8800.00|8800.00|1|unidad||||
3|1|1539|7798162980478|1|ROLL PARMESANO 230 GR X UN|1.00|unidad| |8800.00|8800.00|1|unidad||||
3|1|1539|7790250056775|1|Rollo de Cocina Sussex 3 un|1.00|unidad| |205.00|205.00|1|unidad||||
3|1|1539|0000000023605|0|SACRAMENTO MEMBRILLO X UN|1.00|unidad| |1040.00|1040.00|1|unidad||||
3|1|1539|7790040111325|1|SALADIX BACONZITOS X 60G|1.00|unidad| |2030.00|2030.00|1|unidad||||
3|1|1539|7790580716806|1|SALADIX GALLETITAS SAB. CALABRESA CAJA X 100G|1.00|unidad| |1970.00|1970.00|1|unidad||||
3|1|1539|7790580716707|1|SALADIX GALLETITAS SAB. JAMON CAJA X 100G|1.00|unidad| |1970.00|1970.00|1|unidad||||
3|1|1539|7790580717407|1|SALADIX GALLETITAS SAB. PARMESANO CAJA X 100G|1.00|unidad| |1150.00|1150.00|1|unidad||||
3|1|1539|7790580697303|1|SALADIX GALLETITAS SAB. PIZZA CAJA X 100G|1.00|unidad| |1970.00|1970.00|1|unidad||||
3|1|1539|7790040374607|1|SALADIX GALLETITAS SAB.DUO CAJA X 80G|1.00|unidad| |1970.00|1970.00|1|unidad||||
3|1|1539|7790040123434|1|SALADIX GALLETITAS SAB.KESITOS X80G|1.00|unidad| |2030.00|2030.00|1|unidad||||
3|1|1539|7790040111332|1|SALADIX PANCHITOS X 65G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1539|7790040111349|1|SALADIX PIZZITAS X 70G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1539|7790040125018|1|SALADIX SNACK BARBACOA X58G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1539|7790040125056|1|SALADIX SNACK CHEDAR X58G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1539|7790040124974|1|SALADIX SNACK ORIGINAL X58G|1.00|unidad| |285.00|285.00|1|unidad||||
3|1|1539|0000000022201|0|SCHWEPPES POMELO SIN AZUCAR LATA X 310 CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|1539|0000000022203|0|SCHWEPPES TONICA LATA X 310CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|1539|7798062542073|1|SER AGUA CON GAS SABOR CITRUS PET X 1.5L|1.50|l| |160.00|106.67|1|l||||
3|1|1539|7798062541991|1|SER AGUA CON GAS SABOR LIMON PET X 1.5L|1.50|l| |160.00|106.67|1|l||||
3|1|1539|7798062542004|1|SER AGUA CON GAS SABOR LIMON PET X 500CC|500.00|cm3| |100.00|200.00|1|l||||
3|1|1539|7790250057703|1|Servilleta Sussex Premium 80 un|1.00|unidad| |70.00|70.00|1|unidad||||
3|1|1539|0000077956699|1|SHOT ALFAJOR TRISHOT TRIPLE X 60G|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|1539|7622300424084|1|SHOT CHOCOLATE CON LECHE Y MANI TABLETA X 170 GR|1.00|unidad| |7270.00|7270.00|1|unidad||||
3|1|1539|0000077914217|1|SHOT CHOCOLATE LECHE CON MANI TABLETA X 35G|1.00|unidad| |1915.00|1915.00|1|unidad||||
3|1|1539|7790114901234|1|SHOT CONFITES DE MANI CON CHOCOLATE CAJA X 40G|40.00|gr| |90.00|2250.00|1|kg||||
3|1|1539|7798161721362|1|SIMPLY GO LIMONADA DEL BOSQUE ORG X 500 CC|1.00|unidad| |550.00|550.00|1|unidad||||
3|1|1539|7798161721348|1|SIMPLY GO LIMONADA JENGIBRE ORG X 500 CC|1.00|unidad| |550.00|550.00|1|unidad||||
3|1|1539|7798304841803|1|SIN PARAR CHOCOLATE DULCE DE LECHE X 90G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1539|0000000021007|0|SIN PARAR DULCE DE LECHE Y AMERICANA X 90G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1539|7798304841780|1|SIN PARAR FRUTILLA CREMA X 90G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1539|0022000018465|1|SKITTLES CONFITES ORIGINAL FRUIT PAQ.X 61.5GR|1.00|unidad| |2490.00|2490.00|1|unidad||||
3|1|1539|0022000018489|1|SKITTLES CONFITES WILDBERRY PAQ.X 61.5GR|1.00|unidad| |2490.00|2490.00|1|unidad||||
3|1|1539|7790895646027|1|SMART WATER C/G 591 ML|1.00|unidad| |1370.00|1370.00|1|unidad||||
3|1|1539|7790895645778|1|SMART WATER S/G 591 ML|1.00|unidad| |1370.00|1370.00|1|unidad||||
3|1|1539|7506174512248|1|SNICKERS BARRA RELL.MANI CUB.C/CHOCOLATE X 48 GR|1.00|unidad| |2390.00|2390.00|1|unidad||||
3|1|1539|0522111111111|1|SPEED UNLIMITED LATA X 250CC|1.00|unidad| |2310.00|2310.00|1|unidad||||
3|1|1539|7790895002755|1|SPRITE LATAS X 310 CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|1539|7797453972482|1|STARBURST CARAMELO MASTICABLE SURTIDO PAQ.X 58.7G|1.00|unidad| |2490.00|2490.00|1|unidad||||
3|1|1539|7891000107836|1|SUFLAIR CHOCOLATE C/LECHE X 50G|50.00|gr| |180.00|3600.00|1|kg||||
3|1|1539|7790580060206|1|SUGUS CARAMELO MASTICABLE SUELTO X 3.3 GR|1.00|unidad| |35.00|35.00|1|unidad||||
3|1|1539|7790580056001|1|SUGUS CONFITADOS CONFITES DE CARAMELO SURT.X 50 G|1.00|unidad| |1590.00|1590.00|1|unidad||||
3|1|1539|7891000107669|1|TABLETA CLASSIC 25G|25.00|gr| |65.00|2600.00|1|kg||||
3|1|1539|7790387000849|1|TARAGUI MATE COCIDO X 25 UNID S ENS|1.00|unidad| |135.00|135.00|1|unidad||||
3|1|1539|0029601111111|1|TARAGUI MATE LISTO X 35 GR.|1.00|unidad| |1780.00|1780.00|1|unidad||||
3|1|1539|0029621111111|1|TARAGUI TERMO MATE-LISTO CAPACIDAD 500 CC.|1.00|unidad| |2850.00|2850.00|1|unidad||||
3|1|1539|7790387013627|1|TARAGUI YERBA 4FLEX X 500 GR.|1.00|unidad| |4485.00|4485.00|1|unidad||||
3|1|1539|7798162980430|1|TARTA INTEGRAL BROCOLI Y MOZZ. 300 GR X UN|1.00|unidad| |9020.00|9020.00|1|unidad||||
3|1|1539|7798162980447|1|TARTA INTEGRAL CALABAZA Y MOZZ. 300 GR X UN|1.00|unidad| |9020.00|9020.00|1|unidad||||
3|1|1539|7798162980232|1|TARTA INTEGRAL JAMÓN Y QUESO 300 GR X UN|1.00|unidad| |9020.00|9020.00|1|unidad||||
3|1|1539|7798162980249|1|TARTA POLLO Y PUERRO 300 GR X UN|1.00|unidad| |9020.00|9020.00|1|unidad||||
3|1|1539|0000000023275|0|TARTELETA DE LIMON X  UN|1.00|unidad| |290.00|290.00|1|unidad||||
3|1|1539|7798003741381|1|TE HEREDIA JENGIBRE|1.00|unidad| |305.00|305.00|1|unidad||||
3|1|1539|7798003740698|1|TE HEREDIA SURTIDO BIENESTAR|1.00|unidad| |290.00|290.00|1|unidad||||
3|1|1539|7798003740568|1|TE HEREDIA SURTIDO CLASICO|1.00|unidad| |310.00|310.00|1|unidad||||
3|1|1539|0000077939234|1|TERRABUSI ALFAJOR CHOCOLATE X 50 GR|1.00|unidad| |1230.00|1230.00|1|unidad||||
3|1|1539|7622300202859|1|TERRABUSI ALFAJOR GLASEADO X 50 GR|50.00|gr| |100.00|2000.00|1|kg||||
3|1|1539|0000077903792|1|TERRABUSI ALFAJOR TRIPLE CHOCOLATE X 70G.|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|1539|0000077903860|1|TERRABUSI ALFAJOR TRIPLE TIPO TORTA CHOCOLAT.X 70G|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|1539|7622300335052|1|TERRABUSI SNACKY X 60GR|1.00|unidad| |2360.00|2360.00|1|unidad||||
3|1|1539|7798082741517|1|TIA MARUCA FAJITAS CEBOLLA X 150 GR.|150.00|gr| |70.00|466.67|1|kg||||
3|1|1539|7798082745140|1|TIA MARUCA GALLETITAS PEPAS  X 250 GR.|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|1539|0000000021068|0|TIA MARUCA TOSTADITAS DE ARROZ SIN SAL X 120G|120.00|gr| |74.00|616.67|1|kg||||
3|1|1539|0000000020229|0|TIC TAC PASTILLAS SABOR FRUTILLA CAJA X 16G|1.00|unidad| |170.00|170.00|1|unidad||||
3|1|1539|7861002910314|1|TIC TAC PASTILLAS SABOR MENTA CAJA X 16 GR.|1.00|unidad| |1060.00|1060.00|1|unidad||||
3|1|1539|0000000021708|0|TIC TAC PASTILLAS SABOR MIX FRUTAL X 16GR|1.00|unidad| |870.00|870.00|1|unidad||||
3|1|1539|7861002910321|1|TIC TAC PASTILLAS SABOR NARANJA CAJA X 16 GR.|1.00|unidad| |1060.00|1060.00|1|unidad||||
3|1|1539|0000000021745|0|TIC TACT PASTILLAS SABOR FRUTOS ROJOS X 16G|16.00|gr| |75.00|4687.50|1|kg||||
3|1|1539|7622201142308|1|TITA GALLETITA CHOCO RELLENA CUBIERTA C/CHOC X 18G|1.00|unidad| |60.00|60.00|1|unidad||||
3|1|1539|7790206509805|1|TIVIS CUBANITO RELL.BAÑAD.C/CHOCOLATE Y CEREAL 25G|1.00|unidad| |1730.00|1730.00|1|unidad||||
3|1|1539|7790040116610|1|TOFI ALFAJOR NEGRO X 46G|1.00|unidad| |820.00|820.00|1|unidad||||
3|1|1539|7790040484801|1|TOFI ALFAJOR TRIPLE CHOCOLATE X 73GR|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|1539|7790580746407|1|TOFI CHOCOLATE BLANCO RELL. C/D.DE LECHE TAB.X 27G|1.00|unidad| |1580.00|1580.00|1|unidad||||
3|1|1539|7790580746308|1|TOFI CHOCOLATE C/LECHE RELLENO D.LECHE X 28G|1.00|unidad| |1580.00|1580.00|1|unidad||||
3|1|1539|7790580746612|1|TOFI CHOCOLATE C/LECHE RELLENO D.LECHE X 55G|1.00|unidad| |400.00|400.00|1|unidad||||
3|1|1539|7798024760354|1|TOP PBT DE JAMON COCIDO Y QUESO X UN|1.00|unidad| |5030.00|5030.00|1|unidad||||
3|1|1539|0000000019823|0|TOPLINE 7 CHICLE S/AZUCAR ATM STRONG X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|0000000018843|0|TOPLINE 7 CHICLE S/AZUCAR MANDARINA  CAJA X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|0000000019822|0|TOPLINE 7 CHICLE S/AZUCAR STRAWBERRY X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|0000000018842|0|TOPLINE 7 CHICLE X-PLOSIVE MINT CAJA X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|7790580123345|1|TOPLINE 7 MENTHOL X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|0000000020883|0|TOPLINE 7 SANDIA X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|7790580120573|1|TOPLINE 7 ULTRA CLEAN X 24G|1.00|unidad| |1960.00|1960.00|1|unidad||||
3|1|1539|7790580120702|1|TOPLINE 7 ULTRA GREEN MINT X 24G|1.00|unidad| |1960.00|1960.00|1|unidad||||
3|1|1539|7790580121013|1|TOPLINE 7 ULTRA RED BERRY X 24G|1.00|unidad| |1960.00|1960.00|1|unidad||||
3|1|1539|7790580104252|1|TOPLINE 7 VIOLET CHERRY X 14G|1.00|unidad| |1030.00|1030.00|1|unidad||||
3|1|1539|0000000018368|0|TOPLINE CHICLE DEFENSE S/AZUCAR TAB.X 6.7G|1.00|unidad| |390.00|390.00|1|unidad||||
3|1|1539|0000000017025|0|TOPLINE CHICLE S/AZUCAR NUEVA MENTA TABL. X 6.7 GR|1.00|unidad| |115.00|115.00|1|unidad||||
3|1|1539|0000000017026|0|TOPLINE CHICLE SIN AZUCAR FRUTA TABLETA X 6.7 GR|1.00|unidad| |390.00|390.00|1|unidad||||
3|1|1539|0000000017033|0|TOPLINE CHICLE STRONG S/AZUCAR TABLETA X 6.7G|1.00|unidad| |390.00|390.00|1|unidad||||
3|1|1539|7899975801407|1|TORPEDO EXPLOTA 51GR|51.00|gr| |205.00|4019.61|1|kg||||
3|1|1539|0000000020252|0|TORPEDO FRUTILLA|1.00|unidad| |1060.00|1060.00|1|unidad||||
3|1|1539|7798304841414|1|TORPEDO LIMON|1.00|unidad| |1060.00|1060.00|1|unidad||||
3|1|1539|0000000006102|0|TORRONCINO BARRA CEREAL CHOC.C/LECHE S/AZU X 23G|1.00|unidad| |345.00|345.00|1|unidad||||
3|1|1539|7798024760460|1|TRIPLE MIGA BLANCO J.COCIDO Y QUESO X 3 UN|1.00|unidad| |5310.00|5310.00|1|unidad||||
3|1|1539|7798024760477|1|TRIPLE MIGA NEGRO J.COCIDO Y QUESO X 3 UN|1.00|unidad| |5310.00|5310.00|1|unidad||||
3|1|1539|7790387014624|1|UNION YERBA 4FLEX X 500 GR|1.00|unidad| |1360.00|1360.00|1|unidad||||
3|1|1539|7622201745561|1|VARIEDAD GALLETITAS DULCES SURTIDAS X 390GR.|1.00|unidad|VARIEDAD|3690.00|3690.00|1|unidad||||
3|1|1539|0000000023450|0|VASO REUTILIZABLE|1.00|unidad| |2410.00|2410.00|1|unidad||||
3|1|1539|0000000020028|0|VAUQUITA LIGHT TABLETA DE DULCE DE LECHE X 22G|1.00|unidad| |180.00|180.00|1|unidad||||
3|1|1539|0000000004361|0|VAUQUITA TABLETA DE DULCE DE LECHE X 25 GR.|1.00|unidad| |180.00|180.00|1|unidad||||
3|1|1539|7799155000999|1|VDS LEVITE CERO AGUA S/G MANZANA PET X 500cc|1.00|unidad| |1920.00|1920.00|1|unidad||||
3|1|1539|7799155000944|1|VDS LEVITE CERO AGUA S/G NARANJA PET X 500cc|1.00|unidad| |1920.00|1920.00|1|unidad||||
3|1|1539|7799155000302|1|VDS LEVITE CERO AGUA S/G POMELO PET X 500cc|1.00|unidad| |1920.00|1920.00|1|unidad||||
3|1|1539|7798062541397|1|VILLA DEL SUR BIDON SIN GAS X 6.25L|6.25|l| |320.00|51.20|1|l||||
3|1|1539|7798062548716|1|VILLA DEL SUR LEVITE S/G MANZANA PET X 500cc|1.00|unidad| |1910.00|1910.00|1|unidad||||
3|1|1539|7798062548655|1|VILLA DEL SUR LEVITE S/G NARANJA PET X 500cc|1.00|unidad| |1920.00|1920.00|1|unidad||||
3|1|1539|7799155000579|1|VILLA DEL SUR LEVITE S/G PERA PET X 500cc|1.00|unidad| |1910.00|1910.00|1|unidad||||
3|1|1539|7799155000982|1|VILLA DEL SUR LEVITE S/G POMELO PET X 500cc|1.00|unidad| |1920.00|1920.00|1|unidad||||
3|1|1539|7799155000210|1|VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 1.5L|1.00|unidad| |2630.00|2630.00|1|unidad||||
3|1|1539|7799155000203|1|VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 500C|1.00|unidad| |1590.00|1590.00|1|unidad||||
3|1|1539|7795323773252|1|Vital Pure de Fruta - Manzana y Banana 90GR|90.00|gr| |210.00|2333.33|1|kg||||
3|1|1539|7795323773245|1|Vital Pure de Fruta - MultiFruta 90GR|90.00|gr| |210.00|2333.33|1|kg||||
3|1|1539|0022000293220|1|Wrigleys Doubl 12.5g|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|0022000293312|1|Wrigleys Spear 12.5g|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|0000000024256|0|Yerba Mananita 4Flex 1 K|1.00|unidad| |1150.00|1150.00|1|unidad||||
3|1|1539|7798185200041|1|YERBA ROAPIPO SUAVE 500GR    |500.00|gr| |625.00|1250.00|1|kg||||
3|1|1539|7790387013610|1|Yerba Taragui 4Flex 1 K|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1539|7790387014617|1|Yerba Union 4Flex 1 K|1.00|unidad| |1150.00|1150.00|1|unidad||||
3|1|1539|7791337009387|1|Yogurisimo Botellita Frutilla x 190g|1.00|unidad| |2880.00|2880.00|1|unidad||||
3|1|1539|7798187760246|1|ZAFRAN BARRA DE CEREAL ALM/COCO X 28G|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|7798187760277|1|ZAFRAN BARRA DE CEREAL CAJU/ZAPALLO 28G|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|7798187760253|1|ZAFRAN BARRA DE CEREAL MANI/CACAO 28G|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|7798187760260|1|ZAFRAN BARRA DE CEREAL MZNA/CHIA 28G|1.00|unidad| |1390.00|1390.00|1|unidad||||
3|1|1539|7798187760130|1|ZAFRAN GALLETITAS AVENA COCO LINO 150G|1.00|unidad| |360.00|360.00|1|unidad||||
3|1|1539|7798187760147|1|ZAFRAN GALLETITAS AVENA PASAS CHIA 150G|1.00|unidad| |360.00|360.00|1|unidad||||
3|1|1553|7791813421580|1|7UP FREE PET X 1.5L|1.00|unidad| |2700.00|2700.00|1|unidad||||
3|1|1553|7798260050226|1|ACEITE DE COCO NEUTRO 360ML|360.00|cm3| |740.00|2055.56|1|l||||
3|1|1553|0000000023897|0|AFEITADORA BIC COMFORT  3|1.00|unidad| |820.00|820.00|1|unidad||||
3|1|1553|7790580109882|1|AGUILA EXTRAFINO 60% CACAO X 150 GR|1.00|unidad| |6790.00|6790.00|1|unidad||||
3|1|1553|7790040133594|1|AGUILA MINITORTA BROWNIE X 72G|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|1553|7790040298705|1|AGUILA MINITORTA DDLECHE/MOUSSE SAB.VAINILLA X 72G|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|1553|7791905023623|1|AKTIOL ALCOHOL EN AEROSOL X 143 ML|1.00|unidad| |495.00|495.00|1|unidad||||
3|1|1553|0000000023956|0|ALFAJOR CHOCOLATE|1.00|unidad| |1310.00|1310.00|1|unidad||||
3|1|1553|0000000023280|0|ALFAJORES DE MAICENA|1.00|unidad| |1310.00|1310.00|1|unidad||||
3|1|1553|7791274196522|1|ALGABO ALCOHOL EN GEL X 300 ML|1.00|unidad| |300.00|300.00|1|unidad||||
3|1|1553|7791337003392|1|Alimento líquido a base de almendra Silk1L Natural|1.00|unidad| |830.00|830.00|1|unidad||||
3|1|1553|7790513000354|1|ALMENDRAS AZUCAR ORG Y COCO X 90 GR|90.00|gr| |325.00|3611.11|1|kg||||
3|1|1553|5550000905003|1|ALMENDRAS TOSTADAS  Y SALADAS X 100 GR|100.00|gr| |445.00|4450.00|1|kg||||
3|1|1553|7790580119126|1|ARCOR BOMBONES BON O BON CAJA X 255G|1.00|unidad| |1560.00|1560.00|1|unidad||||
3|1|1553|7790580131371|1|ARCOR BOMBONES Y CHOCOLATE SURTIDO CAJA X 246G|1.00|unidad| |6450.00|6450.00|1|unidad||||
3|1|1553|7790580607418|1|ARCOR CHOCOLATE BLANCO TABLETA X 25 GR|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|1553|7790580607210|1|ARCOR CHOCOLATE CON LECHE TABLETA X 25GR|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|1553|0000000023293|0|ARCOR OBLEA C/PASTA DE TURRON Y MANI FIBRA 25G|1.00|unidad| |140.00|140.00|1|unidad||||
3|1|1553|0000000001339|0|ARCOR OBLEA RELLENA C/PASTA DE TURRON Y MANI X 25G|1.00|unidad| |400.00|400.00|1|unidad||||
3|1|1553|0000000021777|0|ARCOR OBLEA RELLENA SABOR YOG FRUTILLA X 25G|25.00|gr| |25.00|1000.00|1|kg||||
3|1|1553|5550000905201|1|AVELLANAS PELADAS X 100 GR|100.00|gr| |360.00|3600.00|1|kg||||
3|1|1553|7792860016217|1|BABY DOLL CHUPETIN  X 4 UN. PAQ. X 24GR|1.00|unidad| |945.00|945.00|1|unidad||||
3|1|1553|7795947003773|1|BAGEL LOMITO AHUMADO Y CHEDDAR PAN SALVADO X UN|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1553|7790040991910|1|BAGLEY ALFAJOR BLANCO 3.0 X 73.5G|1.00|unidad| |370.00|370.00|1|unidad||||
3|1|1553|7790040375000|1|BAGLEY ALFAJOR NEGRO 3.0 X 73.5G|1.00|unidad| |370.00|370.00|1|unidad||||
3|1|1553|0000000023442|0|BAGLEY CEREALES AVENA X 150 G|1.00|unidad| |270.00|270.00|1|unidad||||
3|1|1553|0000000023441|0|BAGLEY CEREALES MAIZ X 189 G|1.00|unidad| |270.00|270.00|1|unidad||||
3|1|1553|7793360294600|1|BC JUGO MANZANA TETRA X 200CC|200.00|cm3| |1160.00|5800.00|1|l||||
3|1|1553|7793360106002|1|BC JUGO MULTIFRUTA TETRA X 1LT|1.00|l| |520.00|520.00|1|l||||
3|1|1553|7793360296000|1|BC JUGO MULTIFRUTA TETRA X 200CC|200.00|cm3| |1160.00|5800.00|1|l||||
